Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,23,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,24,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,25,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,26,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,27,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,28,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,29,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,30,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,31,0.6,1,0.5,1,5,7.5,Rice Yellow Mottle Virus,"Use resistant varieities, employ the use of large-scale synchronous planting, plow under-infected crop residues, volunteer rice, infected ratoons, alternate hosts of the virus, and the vector immediately after harvest, and rogue and burn infected plants",Spray alpha-cypermethrin 5-7.5ml /15L of water (or) Spray with imidacloprid at 5-7ml/15L of water
Rice crops,15,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,16,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,17,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,18,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,19,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,20,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,21,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,22,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,23,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,24,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,25,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,26,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,27,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,28,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,29,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,30,0.6771,0.86,0.27,1,5.5,7,"Bacterial leaf streak, Xanthomonas oryzae pv. oryzicola","Plant resistant varieties, treat seeds with hot water, keep fields clean, use balanced amount of plant nutrients, drain the field during severe flood, and dry the field during fallow period.",Spray streptomycin sulphate and tetracycline combination 300g + copper oxychloride 1.25 kg/ha
Rice crops,18,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,19,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,20,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,21,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,22,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,23,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,24,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,25,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,26,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,27,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,28,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,29,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,30,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
Rice crops,31,0.801,0.896,0.15,0.6,5.4,7.6,Termites,"Use hoe weeding or earthing method to expose underground termites, uproot and burn plants suspected of termite attack, use hot water to kill termites, and allow free flow of water in the peripheral drainage.","Chlorypyrifos, Diazinon granules"
